value
-55
-58
-59
-58
-60
-55
-58
-60
-57
-54
-56
-55
-58
-55
-59
-56
-58
-58
-54
-57
-57
-60
-59
-58
-55
-55
-60
-57
-101
-57
-58
-56
-59
-55
-57
-58
-59
-57
-55
-55
-58
-60
-58
-57
-58
-58
-58
-56
-59
-58
-60
-55
-58
-55
-56
-56
-55
-57
-62
-59
-59
-58
-54
-59
-59
-53
-60
-56
-58
-58
-61
-58
-58
-57
-60
-62
-58
-53
-57
-57
-54
-53
-60
-58
-61
-54
-58
-58
-58
-57
-58
-55
-56
-58
-57
-59
-59
-61
-61
-58
-60
-57
-55
-58
-58
-58
-60
-56
-59
-56
-80
-79
-84
-87
-81
-76
-76
-92
-79
-81
-80
-83
-86
-84
-84
-84
-75
-86
-83
-79
-74
-74
-74
-90
-81
-83
-84
-83
-80
-84
-84
-76
-89
-79
-86
-93
-78
-79
-84
-81
-73
-84
-76
-84
-82
-85
-89
-83
-83
-84
-76
-79
-76
-73
-78
-80
-85
-86
-92
-85
-82
-84
-87
-86
-88
-83
-83
-86
-84
-82
-74
-79
-79
-78
-79
-83
-79
-88
-84
-84
-82
-78
-78
-83
-78
-83
-88
-92
-79
-89
-91
-84
-84
-101
-85
-90
-81
-104
-112
-96
-82
-92
-83
-92
-89
-81
-85
-89
-86
-89
-81
-81
-90
-80
-79
-86
-74
-70
-70
-74
-79
-76
-69
-77
-91
-80
-77
-79
-80
-84
-78
-75
-77
-56
-61
-59
-56
-60
-59
-59
-58
-55
-57
-55
-56
-56
-56
-57
-56
-60
-57
-56
-57
-55
-60
-60
-61
-60
-59
-61
-62
-60
-60
-58
-57
-55
-56
-56
-58
-59
-60
-56
-60
-56
-59
-58
-61
-58
-55
-61
-58
-57
-59
-62
-61
-58
-57
-58
-60
-55
-59
-55
-55
-58
-59
-58
-56
-55
-55
-56
-56
-56
-58
-57
-58
-56
-58
-55
-57
-59
-60
-57
-61
-58
-56
-55
-55
-57
-55
-58
-62
-58
-60
-58
-54
-58
-59
-58
-59
-57
-56
-57
-56
-59
-60
-61
-56
-56
-56
-58
-57
-60
-59
-58
-59
-59
-55
-54
-57
-57
-56
-60
-58
-59
-60
-54
-56
-57
-55
-54
-56
-54
-56
-58
-57
-56
-57
-54
